time (fs),deltaI
-513.0591408,-1.125628944
-513.1234259,-1.190955566
-513.187711,-1.251257064
-513.251996,-1.286432938
-513.3162811,-1.281407813
-513.3805662,-1.276382688
-513.4448512,-1.231156565
-513.5091363,-1.185930442
-513.5734214,-1.11055357
-513.6377064,-1.040201822
-513.7019915,-0.969850075
-513.7662766,-0.924623952
-513.8305617,-0.899498328
-513.8948467,-0.899498328
-513.9591318,-0.914573702
-514.0234169,-0.954774701
-514.0877019,-1.000000824
-514.151987,-1.055277197
-514.2162721,-1.085427946
-514.2805571,-1.165829942
-514.3448422,-1.170855067
-514.4091273,-1.195980691
-514.4734123,-1.190955566
-514.5376974,-1.170855067
-514.6019825,-1.135679194
-514.6662676,-1.095478195
-514.7305526,-1.065327446
-514.7948377,-1.010051074
-514.8591228,-1.005025949
-514.9234078,-0.9748752
-514.9876929,-0.96482495
-515.051978,-0.959799826
-515.116263,-0.969850075
-515.1805481,-0.959799826
-515.2448332,-0.979900325
-515.3091183,-0.96482495
-515.3734033,-0.954774701
-515.4376884,-0.944724451
-515.5019735,-0.909548578
-515.5662585,-0.904523453
-515.6305436,-0.904523453
-515.6948287,-0.894473203
-515.7591137,-0.909548578
-515.8233988,-0.934674202
-515.8876839,-0.929649077
-515.951969,-0.949749576
-516.016254,-0.954774701
-516.0805391,-0.979900325
-516.1448242,-0.9748752
-516.2091092,-0.96482495
-516.2733943,-0.944724451
-516.3376794,-0.939699326
-516.4019644,-0.914573702
-516.4662495,-0.904523453
-516.5305346,-0.899498328
-516.5948196,-0.894473203
-516.6591047,-0.909548578
-516.7233898,-0.949749576
-516.7876749,-0.994975699
-516.8519599,-1.035176698
-516.916245,-1.080402821
-516.9805301,-1.095478195
-517.0448151,-1.120603819
-517.1091002,-1.120603819
-517.1733853,-1.11055357
-517.2376703,-1.070352571
-517.3019554,-1.045226947
-517.3662405,-0.979900325
-517.4305256,-0.934674202
-517.4948106,-0.884422954
-517.5590957,-0.864322454
-517.6233808,-0.84924708
-517.6876658,-0.844221955
-517.7519509,-0.83919683
-517.816236,-0.874372704
-517.880521,-0.899498328
-517.9448061,-0.924623952
-518.0090912,-0.969850075
-518.0733762,-0.96482495
-518.1376613,-0.989950574
-518.2019464,-1.000000824
-518.2662315,-1.010051074
-518.3305165,-1.020101323
-518.3948016,-1.035176698
-518.4590867,-1.020101323
-518.5233717,-1.035176698
-518.5876568,-1.060302322
-518.6519419,-1.075377696
-518.7162269,-1.095478195
-518.780512,-1.115578694
-518.8447971,-1.115578694
-518.9090822,-1.125628944
-518.9733672,-1.095478195
-519.0376523,-1.105528445
-519.1019374,-1.075377696
-519.1662224,-1.050252072
-519.2305075,-1.005025949
-519.2947926,-1.000000824
-519.3590776,-0.9748752
-519.4233627,-0.9748752
-519.4876478,-1.000000824
-519.5519329,-1.005025949
-519.6162179,-1.020101323
-519.680503,-1.035176698
-519.7447881,-1.050252072
-519.8090731,-1.070352571
-519.8733582,-1.075377696
-519.9376433,-1.080402821
-520.0019283,-1.035176698
-520.0662134,-0.989950574
-520.1304985,-0.944724451
-520.1947835,-0.909548578
-520.2590686,-0.854272205
-520.3233537,-0.834171706
-520.3876388,-0.814071206
-520.4519238,-0.798995832
-520.5162089,-0.819096331
-520.580494,-0.814071206
-520.644779,-0.854272205
-520.7090641,-0.894473203
-520.7733492,-0.929649077
-520.8376342,-0.944724451
-520.9019193,-0.979900325
-520.9662044,-1.000000824
-521.0304895,-1.020101323
-521.0947745,-1.045226947
-521.1590596,-1.055277197
-521.2233447,-1.050252072
-521.2876297,-1.045226947
-521.3519148,-1.045226947
-521.4161999,-1.055277197
-521.4804849,-1.040201822
-521.54477,-1.040201822
-521.6090551,-1.045226947
-521.6733401,-1.030151573
-521.7376252,-1.030151573
-521.8019103,-1.015076198
-521.8661954,-1.005025949
-521.9304804,-0.989950574
-521.9947655,-0.9748752
-522.0590506,-0.98492545
-522.1233356,-0.989950574
-522.1876207,-0.994975699
-522.2519058,-1.010051074
-522.3161908,-1.040201822
-522.3804759,-1.075377696
-522.444761,-1.105528445
-522.5090461,-1.135679194
-522.5733311,-1.120603819
-522.6376162,-1.125628944
-522.7019013,-1.11055357
-522.7661863,-1.105528445
-522.8304714,-1.065327446
-522.8947565,-1.015076198
-522.9590415,-0.96482495
-523.0233266,-0.914573702
-523.0876117,-0.889448078
-523.1518968,-0.879397829
-523.2161818,-0.889448078
-523.2804669,-0.929649077
-523.344752,-0.959799826
-523.409037,-1.010051074
-523.4733221,-1.050252072
-523.5376072,-1.095478195
-523.6018922,-1.130654069
-523.6661773,-1.140704318
-523.7304624,-1.130654069
-523.7947474,-1.130654069
-523.8590325,-1.085427946
-523.9233176,-1.050252072
-523.9876027,-0.98492545
-524.0518877,-0.954774701
-524.1161728,-0.899498328
-524.1804579,-0.85929733
-524.2447429,-0.829146581
-524.309028,-0.83919683
-524.3733131,-0.834171706
-524.4375981,-0.854272205
-524.5018832,-0.884422954
-524.5661683,-0.914573702
-524.6304534,-0.939699326
-524.6947384,-0.994975699
-524.7590235,-1.030151573
-524.8233086,-1.070352571
-524.8875936,-1.10050332
-524.9518787,-1.115578694
-525.0161638,-1.120603819
-525.0804488,-1.125628944
-525.1447339,-1.125628944
-525.209019,-1.125628944
-525.273304,-1.09045307
-525.3375891,-1.055277197
-525.4018742,-1.020101323
-525.4661593,-0.9748752
-525.5304443,-0.909548578
-525.5947294,-0.869347579
-525.6590145,-0.834171706
-525.7232995,-0.809046082
-525.7875846,-0.804020957
-525.8518697,-0.83919683
-525.9161547,-0.874372704
-525.9804398,-0.909548578
-526.0447249,-0.98492545
-526.10901,-1.045226947
-526.173295,-1.10050332
-526.2375801,-1.135679194
-526.3018652,-1.170855067
-526.3661502,-1.175880192
-526.4304353,-1.175880192
-526.4947204,-1.125628944
-526.5590054,-1.060302322
-526.6232905,-0.979900325
-526.6875756,-0.914573702
-526.7518607,-0.844221955
-526.8161457,-0.783920458
-526.8804308,-0.753769709
-526.9447159,-0.763819958
-527.0090009,-0.768845083
-527.073286,-0.809046082
-527.1375711,-0.869347579
-527.2018561,-0.949749576
-527.2661412,-1.020101323
-527.3304263,-1.085427946
-527.3947113,-1.140704318
-527.4589964,-1.190955566
-527.5232815,-1.221106315
-527.5875666,-1.211056066
-527.6518516,-1.195980691
-527.7161367,-1.145729443
-527.7804218,-1.095478195
-527.8447068,-1.040201822
-527.9089919,-0.989950574
-527.973277,-0.939699326
-528.037562,-0.874372704
-528.1018471,-0.854272205
-528.1661322,-0.854272205
-528.2304173,-0.854272205
-528.2947023,-0.84924708
-528.3589874,-0.904523453
-528.4232725,-0.949749576
-528.4875575,-0.979900325
-528.5518426,-1.040201822
-528.6161277,-1.085427946
-528.6804127,-1.140704318
-528.7446978,-1.175880192
-528.8089829,-1.180905317
-528.8732679,-1.170855067
-528.937553,-1.170855067
-529.0018381,-1.125628944
-529.0661232,-1.080402821
-529.1304082,-1.035176698
-529.1946933,-0.98492545
-529.2589784,-0.929649077
-529.3232634,-0.854272205
-529.3875485,-0.804020957
-529.4518336,-0.753769709
-529.5161186,-0.748744584
-529.5804037,-0.778895333
-529.6446888,-0.798995832
-529.7089739,-0.844221955
-529.7732589,-0.919598827
-529.837544,-1.005025949
-529.9018291,-1.075377696
-529.9661141,-1.150754568
-530.0303992,-1.221106315
-530.0946843,-1.241206814
-530.1589693,-1.266332438
-530.2232544,-1.23618169
-530.2875395,-1.190955566
-530.3518246,-1.130654069
-530.4161096,-1.055277197
-530.4803947,-0.96482495
-530.5446798,-0.914573702
-530.6089648,-0.854272205
-530.6732499,-0.829146581
-530.737535,-0.819096331
-530.80182,-0.834171706
-530.8661051,-0.869347579
-530.9303902,-0.944724451
-530.9946752,-1.005025949
-531.0589603,-1.10050332
-531.1232454,-1.135679194
-531.1875305,-1.206030941
-531.2518155,-1.241206814
-531.3161006,-1.261307314
-531.3803857,-1.261307314
-531.4446707,-1.231156565
-531.5089558,-1.185930442
-531.5732409,-1.120603819
-531.6375259,-1.050252072
-531.701811,-0.969850075
-531.7660961,-0.884422954
-531.8303812,-0.824121456
-531.8946662,-0.788945582
-531.9589513,-0.778895333
-532.0232364,-0.773870208
-532.0875214,-0.793970707
-532.1518065,-0.844221955
-532.2160916,-0.919598827
-532.2803766,-0.979900325
-532.3446617,-1.060302322
-532.4089468,-1.135679194
-532.4732318,-1.190955566
-532.5375169,-1.231156565
-532.601802,-1.23618169
-532.6660871,-1.231156565
-532.7303721,-1.206030941
-532.7946572,-1.150754568
-532.8589423,-1.065327446
-532.9232273,-0.979900325
-532.9875124,-0.879397829
-533.0517975,-0.778895333
-533.1160825,-0.718593835
-533.1803676,-0.658292338
-533.2446527,-0.633166714
-533.3089378,-0.633166714
-533.3732228,-0.663317462
-533.4375079,-0.72361896
-533.501793,-0.783920458
-533.566078,-0.854272205
-533.6303631,-0.96482495
-533.6946482,-1.060302322
-533.7589332,-1.140704318
-533.8232183,-1.190955566
-533.8875034,-1.206030941
-533.9517885,-1.195980691
-534.0160735,-1.160804818
-534.0803586,-1.10050332
-534.1446437,-1.020101323
-534.2089287,-0.944724451
-534.2732138,-0.869347579
-534.3374989,-0.783920458
-534.4017839,-0.743719459
-534.466069,-0.72361896
-534.5303541,-0.738694334
-534.5946391,-0.768845083
-534.6589242,-0.84924708
-534.7232093,-0.939699326
-534.7874944,-1.020101323
-534.8517794,-1.130654069
-534.9160645,-1.22613144
-534.9803496,-1.276382688
-535.0446346,-1.331659061
-535.1089197,-1.376885184
-535.1732048,-1.376885184
-535.2374898,-1.34170931
-535.3017749,-1.276382688
-535.36606,-1.211056066
-535.4303451,-1.120603819
-535.4946301,-1.030151573
-535.5589152,-0.934674202
-535.6232003,-0.884422954
-535.6874853,-0.844221955
-535.7517704,-0.84924708
-535.8160555,-0.84924708
-535.8803405,-0.884422954
-535.9446256,-0.944724451
-536.0089107,-1.025126448
-536.0731957,-1.105528445
-536.1374808,-1.180905317
-536.2017659,-1.241206814
-536.266051,-1.281407813
-536.330336,-1.321608811
-536.3946211,-1.311558562
-536.4589062,-1.291458062
-536.5231912,-1.241206814
-536.5874763,-1.170855067
-536.6517614,-1.10050332
-536.7160464,-1.030151573
-536.7803315,-0.934674202
-536.8446166,-0.879397829
-536.9089017,-0.819096331
-536.9731867,-0.783920458
-537.0374718,-0.758794834
-537.1017569,-0.773870208
-537.1660419,-0.809046082
-537.230327,-0.844221955
-537.2946121,-0.934674202
-537.3588971,-0.994975699
-537.4231822,-1.080402821
-537.4874673,-1.160804818
-537.5517524,-1.211056066
-537.6160374,-1.241206814
-537.6803225,-1.23618169
-537.7446076,-1.201005816
-537.8088926,-1.160804818
-537.8731777,-1.120603819
-537.9374628,-1.030151573
-538.0017478,-0.939699326
-538.0660329,-0.85929733
-538.130318,-0.788945582
-538.194603,-0.73366921
-538.2588881,-0.693468211
-538.3231732,-0.668342587
-538.3874583,-0.688443086
-538.4517433,-0.728644085
-538.5160284,-0.798995832
-538.5803135,-0.864322454
-538.6445985,-0.939699326
-538.7088836,-1.020101323
-538.7731687,-1.080402821
-538.8374537,-1.140704318
-538.9017388,-1.140704318
-538.9660239,-1.145729443
-539.030309,-1.095478195
-539.094594,-1.075377696
-539.1588791,-0.979900325
-539.2231642,-0.914573702
-539.2874492,-0.84924708
-539.3517343,-0.793970707
-539.4160194,-0.743719459
-539.4803044,-0.73366921
-539.5445895,-0.718593835
-539.6088746,-0.738694334
-539.6731596,-0.798995832
-539.7374447,-0.854272205
-539.8017298,-0.919598827
-539.8660149,-0.989950574
-539.9302999,-1.050252072
-539.994585,-1.095478195
-540.0588701,-1.130654069
-540.1231551,-1.150754568
-540.1874402,-1.160804818
-540.2517253,-1.140704318
-540.3160103,-1.11055357
-540.3802954,-1.045226947
-540.4445805,-1.005025949
-540.5088656,-0.9748752
-540.5731506,-0.929649077
-540.6374357,-0.869347579
-540.7017208,-0.869347579
-540.7660058,-0.844221955
-540.8302909,-0.85929733
-540.894576,-0.864322454
-540.958861,-0.934674202
-541.0231461,-0.969850075
-541.0874312,-1.010051074
-541.1517163,-1.070352571
-541.2160013,-1.125628944
-541.2802864,-1.190955566
-541.3445715,-1.211056066
-541.4088565,-1.221106315
-541.4731416,-1.211056066
-541.5374267,-1.195980691
-541.6017117,-1.140704318
-541.6659968,-1.095478195
-541.7302819,-1.035176698
-541.7945669,-0.959799826
-541.858852,-0.914573702
-541.9231371,-0.85929733
-541.9874222,-0.814071206
-542.0517072,-0.783920458
-542.1159923,-0.788945582
-542.1802774,-0.824121456
-542.2445624,-0.85929733
-542.3088475,-0.939699326
-542.3731326,-1.035176698
-542.4374176,-1.09045307
-542.5017027,-1.145729443
-542.5659878,-1.206030941
-542.6302729,-1.231156565
-542.6945579,-1.251257064
-542.758843,-1.241206814
-542.8231281,-1.185930442
-542.8874131,-1.145729443
-542.9516982,-1.070352571
-543.0159833,-1.020101323
-543.0802683,-0.944724451
-543.1445534,-0.904523453
-543.2088385,-0.884422954
-543.2731235,-0.869347579
-543.3374086,-0.869347579
-543.4016937,-0.899498328
-543.4659788,-0.929649077
-543.5302638,-0.989950574
-543.5945489,-1.050252072
-543.658834,-1.080402821
-543.723119,-1.120603819
-543.7874041,-1.125628944
-543.8516892,-1.165829942
-543.9159742,-1.145729443
-543.9802593,-1.105528445
-544.0445444,-1.085427946
-544.1088295,-1.050252072
-544.1731145,-1.015076198
-544.2373996,-0.959799826
-544.3016847,-0.919598827
-544.3659697,-0.914573702
-544.4302548,-0.889448078
-544.4945399,-0.864322454
-544.5588249,-0.874372704
-544.62311,-0.879397829
-544.6873951,-0.884422954
-544.7516802,-0.909548578
-544.8159652,-0.934674202
-544.8802503,-0.979900325
-544.9445354,-1.010051074
-545.0088204,-1.075377696
-545.0731055,-1.09045307
-545.1373906,-1.135679194
-545.2016756,-1.155779693
-545.2659607,-1.170855067
-545.3302458,-1.180905317
-545.3945308,-1.175880192
-545.4588159,-1.130654069
-545.523101,-1.105528445
-545.5873861,-1.070352571
-545.6516711,-1.015076198
-545.7159562,-0.969850075
-545.7802413,-0.944724451
-545.8445263,-0.924623952
-545.9088114,-0.914573702
-545.9730965,-0.919598827
-546.0373815,-0.959799826
-546.1016666,-0.969850075
-546.1659517,-1.030151573
-546.2302368,-1.070352571
-546.2945218,-1.120603819
-546.3588069,-1.150754568
-546.423092,-1.170855067
-546.487377,-1.185930442
-546.5516621,-1.160804818
-546.6159472,-1.125628944
-546.6802322,-1.105528445
-546.7445173,-1.060302322
-546.8088024,-1.030151573
-546.8730874,-0.979900325
-546.9373725,-0.949749576
-547.0016576,-0.929649077
-547.0659427,-0.944724451
-547.1302277,-0.959799826
-547.1945128,-0.979900325
-547.2587979,-1.015076198
-547.3230829,-1.030151573
-547.387368,-1.060302322
-547.4516531,-1.070352571
-547.5159381,-1.060302322
-547.5802232,-1.040201822
-547.6445083,-1.010051074
-547.7087934,-1.005025949
-547.7730784,-0.994975699
-547.8373635,-0.969850075
-547.9016486,-0.949749576
-547.9659336,-0.919598827
-548.0302187,-0.924623952
-548.0945038,-0.914573702
-548.1587888,-0.914573702
-548.2230739,-0.904523453
-548.287359,-0.894473203
-548.3516441,-0.904523453
-548.4159291,-0.899498328
-548.4802142,-0.869347579
-548.5444993,-0.869347579
-548.6087843,-0.864322454
-548.6730694,-0.904523453
-548.7373545,-0.924623952
-548.8016395,-0.959799826
-548.8659246,-0.98492545
-548.9302097,-1.030151573
-548.9944947,-1.055277197
-549.0587798,-1.09045307
-549.1230649,-1.105528445
-549.18735,-1.10050332
-549.251635,-1.095478195
-549.3159201,-1.055277197
-549.3802052,-1.000000824
-549.4444902,-0.9748752
-549.5087753,-0.934674202
-549.5730604,-0.929649077
-549.6373454,-0.899498328
-549.7016305,-0.874372704
-549.7659156,-0.884422954
-549.8302007,-0.899498328
-549.8944857,-0.949749576
-549.9587708,-1.000000824
-550.0230559,-1.030151573
-550.0873409,-1.075377696
-550.151626,-1.095478195
-550.2159111,-1.115578694
-550.2801961,-1.125628944
-550.3444812,-1.125628944
-550.4087663,-1.11055357
-550.4730513,-1.075377696
-550.5373364,-1.055277197
-550.6016215,-1.040201822
-550.6659066,-1.020101323
-550.7301916,-1.010051074
-550.7944767,-1.025126448
-550.8587618,-1.030151573
-550.9230468,-1.015076198
-550.9873319,-1.030151573
-551.051617,-1.040201822
-551.115902,-1.060302322
-551.1801871,-1.080402821
-551.2444722,-1.070352571
-551.3087573,-1.070352571
-551.3730423,-1.055277197
-551.4373274,-1.060302322
-551.5016125,-1.060302322
-551.5658975,-1.040201822
-551.6301826,-1.065327446
-551.6944677,-1.060302322
-551.7587527,-1.050252072
-551.8230378,-1.065327446
-551.8873229,-1.080402821
-551.951608,-1.070352571
-552.015893,-1.070352571
-552.0801781,-1.040201822
-552.1444632,-1.030151573
-552.2087482,-0.98492545
-552.2730333,-0.939699326
-552.3373184,-0.914573702
-552.4016034,-0.879397829
-552.4658885,-0.85929733
-552.5301736,-0.864322454
-552.5944586,-0.889448078
-552.6587437,-0.914573702
-552.7230288,-0.949749576
-552.7873139,-0.959799826
-552.8515989,-1.005025949
-552.915884,-1.045226947
-552.9801691,-1.045226947
-553.0444541,-1.070352571
-553.1087392,-1.060302322
-553.1730243,-1.040201822
-553.2373093,-1.005025949
-553.3015944,-0.9748752
-553.3658795,-0.954774701
-553.4301646,-0.929649077
-553.4944496,-0.919598827
-553.5587347,-0.909548578
-553.6230198,-0.929649077
-553.6873048,-0.919598827
-553.7515899,-0.944724451
-553.815875,-0.9748752
-553.88016,-1.010051074
-553.9444451,-1.005025949
-554.0087302,-1.030151573
-554.0730152,-1.025126448
-554.1373003,-1.025126448
-554.2015854,-1.030151573
-554.2658705,-1.020101323
-554.3301555,-1.025126448
-554.3944406,-1.005025949
-554.4587257,-1.025126448
-554.5230107,-1.030151573
-554.5872958,-1.045226947
-554.6515809,-1.045226947
-554.7158659,-1.055277197
-554.780151,-1.035176698
-554.8444361,-1.020101323
-554.9087212,-1.025126448
-554.9730062,-0.989950574
-555.0372913,-0.969850075
-555.1015764,-0.9748752
-555.1658614,-0.959799826
-555.2301465,-0.959799826
-555.2944316,-1.000000824
-555.3587166,-0.994975699
-555.4230017,-1.035176698
-555.4872868,-1.075377696
-555.5515719,-1.10050332
-555.6158569,-1.140704318
-555.680142,-1.150754568
-555.7444271,-1.155779693
-555.8087121,-1.130654069
-555.8729972,-1.125628944
-555.9372823,-1.065327446
-556.0015673,-1.010051074
-556.0658524,-0.959799826
-556.1301375,-0.919598827
-556.1944225,-0.864322454
-556.2587076,-0.834171706
-556.3229927,-0.85929733
-556.3872778,-0.854272205
-556.4515628,-0.894473203
-556.5158479,-0.924623952
-556.580133,-0.979900325
-556.644418,-1.020101323
-556.7087031,-1.060302322
-556.7729882,-1.085427946
-556.8372732,-1.10050332
-556.9015583,-1.120603819
-556.9658434,-1.09045307
-557.0301285,-1.045226947
-557.0944135,-1.020101323
-557.1586986,-0.9748752
-557.2229837,-0.939699326
-557.2872687,-0.929649077
-557.3515538,-0.879397829
-557.4158389,-0.85929733
-557.4801239,-0.869347579
-557.544409,-0.879397829
-557.6086941,-0.874372704
-557.6729791,-0.909548578
-557.7372642,-0.919598827
-557.8015493,-0.944724451
-557.8658344,-0.969850075
-557.9301194,-0.98492545
-557.9944045,-1.010051074
-558.0586896,-1.045226947
-558.1229746,-1.045226947
-558.1872597,-1.060302322
-558.2515448,-1.065327446
-558.3158298,-1.060302322
-558.3801149,-1.055277197
-558.4444,-1.040201822
-558.5086851,-1.015076198
-558.5729701,-0.979900325
-558.6372552,-0.959799826
-558.7015403,-0.924623952
-558.7658253,-0.894473203
-558.8301104,-0.879397829
-558.8943955,-0.874372704
-558.9586805,-0.879397829
-559.0229656,-0.909548578
-559.0872507,-0.924623952
-559.1515358,-0.96482495
-559.2158208,-1.030151573
-559.2801059,-1.065327446
-559.344391,-1.115578694
-559.408676,-1.170855067
-559.4729611,-1.190955566
-559.5372462,-1.211056066
-559.6015312,-1.190955566
-559.6658163,-1.155779693
-559.7301014,-1.115578694
-559.7943864,-1.065327446
-559.8586715,-1.005025949
-559.9229566,-0.969850075
-559.9872417,-0.939699326
-560.0515267,-0.914573702
-560.1158118,-0.904523453
-560.1800969,-0.929649077
-560.2443819,-0.959799826
-560.308667,-0.994975699
-560.3729521,-1.055277197
-560.4372371,-1.085427946
-560.5015222,-1.125628944
-560.5658073,-1.170855067
-560.6300924,-1.170855067
-560.6943774,-1.160804818
-560.7586625,-1.125628944
-560.8229476,-1.10050332
-560.8872326,-1.050252072
-560.9515177,-1.015076198
-561.0158028,-0.979900325
-561.0800878,-0.949749576
-561.1443729,-0.914573702
-561.208658,-0.869347579
-561.272943,-0.874372704
-561.3372281,-0.874372704
-561.4015132,-0.894473203
-561.4657983,-0.899498328
-561.5300833,-0.919598827
-561.5943684,-0.949749576
-561.6586535,-0.959799826
-561.7229385,-1.020101323
-561.7872236,-1.040201822
-561.8515087,-1.080402821
-561.9157937,-1.095478195
-561.9800788,-1.085427946
-562.0443639,-1.115578694
-562.108649,-1.10050332
-562.172934,-1.09045307
-562.2372191,-1.075377696
-562.3015042,-1.040201822
-562.3657892,-1.030151573
-562.4300743,-0.9748752
-562.4943594,-0.959799826
-562.5586444,-0.914573702
-562.6229295,-0.914573702
-562.6872146,-0.914573702
-562.7514997,-0.939699326
-562.8157847,-0.979900325
-562.8800698,-1.015076198
-562.9443549,-1.080402821
-563.0086399,-1.135679194
-563.072925,-1.170855067
-563.1372101,-1.211056066
-563.2014951,-1.22613144
-563.2657802,-1.221106315
-563.3300653,-1.201005816
-563.3943503,-1.145729443
-563.4586354,-1.085427946
-563.5229205,-1.035176698
-563.5872056,-0.96482495
-563.6514906,-0.919598827
-563.7157757,-0.84924708
-563.7800608,-0.829146581
-563.8443458,-0.804020957
-563.9086309,-0.814071206
-563.972916,-0.85929733
-564.037201,-0.884422954
-564.1014861,-0.954774701
-564.1657712,-1.015076198
-564.2300563,-1.080402821
-564.2943413,-1.125628944
-564.3586264,-1.160804818
-564.4229115,-1.170855067
-564.4871965,-1.165829942
-564.5514816,-1.140704318
-564.6157667,-1.080402821
-564.6800517,-1.035176698
-564.7443368,-0.969850075
-564.8086219,-0.929649077
-564.8729069,-0.884422954
-564.937192,-0.864322454
-565.0014771,-0.844221955
-565.0657622,-0.85929733
-565.1300472,-0.879397829
-565.1943323,-0.919598827
-565.2586174,-0.949749576
-565.3229024,-1.015076198
-565.3871875,-1.050252072
-565.4514726,-1.105528445
-565.5157576,-1.150754568
-565.5800427,-1.195980691
-565.6443278,-1.206030941
-565.7086129,-1.221106315
-565.7728979,-1.22613144
-565.837183,-1.185930442
-565.9014681,-1.165829942
-565.9657531,-1.115578694
-566.0300382,-1.065327446
-566.0943233,-1.030151573
-566.1586083,-0.979900325
-566.2228934,-0.949749576
-566.2871785,-0.904523453
-566.3514636,-0.889448078
-566.4157486,-0.884422954
-566.4800337,-0.884422954
-566.5443188,-0.899498328
-566.6086038,-0.929649077
-566.6728889,-0.969850075
-566.737174,-1.025126448
-566.801459,-1.060302322
-566.8657441,-1.095478195
-566.9300292,-1.125628944
-566.9943142,-1.120603819
-567.0585993,-1.115578694
-567.1228844,-1.085427946
-567.1871695,-1.050252072
-567.2514545,-0.9748752
-567.3157396,-0.904523453
-567.3800247,-0.85929733
-567.4443097,-0.804020957
-567.5085948,-0.748744584
-567.5728799,-0.748744584
-567.6371649,-0.743719459
-567.70145,-0.763819958
-567.7657351,-0.819096331
-567.8300202,-0.884422954
-567.8943052,-0.944724451
-567.9585903,-1.005025949
-568.0228754,-1.075377696
-568.0871604,-1.125628944
-568.1514455,-1.150754568
-568.2157306,-1.160804818
-568.2800156,-1.125628944
-568.3443007,-1.11055357
-568.4085858,-1.060302322
-568.4728708,-1.005025949
-568.5371559,-0.939699326
-568.601441,-0.884422954
-568.6657261,-0.844221955
-568.7300111,-0.834171706
-568.7942962,-0.819096331
-568.8585813,-0.869347579
-568.9228663,-0.884422954
-568.9871514,-0.929649077
-569.0514365,-0.959799826
-569.1157215,-1.025126448
-569.1800066,-1.080402821
-569.2442917,-1.10050332
-569.3085768,-1.130654069
-569.3728618,-1.150754568
-569.4371469,-1.145729443
-569.501432,-1.135679194
-569.565717,-1.125628944
-569.6300021,-1.075377696
-569.6942872,-1.045226947
-569.7585722,-0.994975699
-569.8228573,-0.949749576
-569.8871424,-0.899498328
-569.9514275,-0.879397829
-570.0157125,-0.844221955
-570.0799976,-0.844221955
-570.1442827,-0.864322454
-570.2085677,-0.879397829
-570.2728528,-0.914573702
-570.3371379,-0.989950574
-570.4014229,-1.035176698
-570.465708,-1.09045307
-570.5299931,-1.165829942
-570.5942781,-1.175880192
-570.6585632,-1.206030941
-570.7228483,-1.21608119
-570.7871334,-1.180905317
-570.8514184,-1.160804818
-570.9157035,-1.105528445
-570.9799886,-1.045226947
-571.0442736,-0.969850075
-571.1085587,-0.909548578
-571.1728438,-0.864322454
-571.2371288,-0.798995832
-571.3014139,-0.788945582
-571.365699,-0.788945582
-571.4299841,-0.809046082
-571.4942691,-0.844221955
-571.5585542,-0.919598827
-571.6228393,-0.994975699
-571.6871243,-1.085427946
-571.7514094,-1.130654069
-571.8156945,-1.175880192
-571.8799795,-1.221106315
-571.9442646,-1.206030941
-572.0085497,-1.180905317
-572.0728347,-1.145729443
-572.1371198,-1.080402821
-572.2014049,-1.025126448
-572.26569,-0.954774701
-572.329975,-0.884422954
-572.3942601,-0.83919683
-572.4585452,-0.829146581
-572.5228302,-0.819096331
-572.5871153,-0.834171706
-572.6514004,-0.85929733
-572.7156854,-0.909548578
-572.7799705,-0.979900325
-572.8442556,-1.030151573
-572.9085407,-1.075377696
-572.9728257,-1.130654069
-573.0371108,-1.170855067
-573.1013959,-1.195980691
-573.1656809,-1.221106315
-573.229966,-1.21608119
-573.2942511,-1.201005816
-573.3585361,-1.160804818
-573.4228212,-1.115578694
-573.4871063,-1.080402821
-573.5513914,-1.025126448
-573.6156764,-0.979900325
-573.6799615,-0.914573702
-573.7442466,-0.884422954
-573.8085316,-0.85929733
-573.8728167,-0.874372704
-573.9371018,-0.879397829
-574.0013868,-0.889448078
-574.0656719,-0.934674202
-574.129957,-0.9748752
-574.194242,-1.050252072
-574.2585271,-1.095478195
-574.3228122,-1.150754568
-574.3870973,-1.160804818
-574.4513823,-1.165829942
-574.5156674,-1.175880192
-574.5799525,-1.165829942
-574.6442375,-1.115578694
-574.7085226,-1.055277197
-574.7728077,-1.000000824
-574.8370927,-0.939699326
-574.9013778,-0.889448078
-574.9656629,-0.854272205
-575.029948,-0.814071206
-575.094233,-0.829146581
-575.1585181,-0.83919683
-575.2228032,-0.884422954
-575.2870882,-0.944724451
-575.3513733,-1.015076198
-575.4156584,-1.09045307
-575.4799434,-1.160804818
-575.5442285,-1.211056066
-575.6085136,-1.266332438
-575.6727986,-1.266332438
-575.7370837,-1.231156565
-575.8013688,-1.185930442
-575.8656539,-1.130654069
-575.9299389,-1.060302322
-575.994224,-1.005025949
-576.0585091,-0.924623952
-576.1227941,-0.85929733
-576.1870792,-0.819096331
-576.2513643,-0.804020957
-576.3156493,-0.793970707
-576.3799344,-0.829146581
-576.4442195,-0.879397829
-576.5085046,-0.929649077
-576.5727896,-0.96482495
-576.6370747,-1.045226947
-576.7013598,-1.085427946
-576.7656448,-1.125628944
-576.8299299,-1.150754568
-576.894215,-1.175880192
-576.9585,-1.175880192
-577.0227851,-1.185930442
-577.0870702,-1.140704318
-577.1513553,-1.085427946
-577.2156403,-1.045226947
-577.2799254,-1.005025949
-577.3442105,-0.959799826
-577.4084955,-0.914573702
-577.4727806,-0.879397829
-577.5370657,-0.854272205
-577.6013507,-0.85929733
-577.6656358,-0.869347579
