time (fs),deltaI
-128.541564,-0.143718586
-128.6080282,-0.139949742
-128.6744924,-0.137437179
-128.7409566,-0.134924616
-128.8074209,-0.132412053
-128.8738851,-0.12989949
-128.9403493,-0.124874365
-129.0068135,-0.117336676
-129.0732778,-0.10351758
-129.139742,-0.08592964
-129.2062062,-0.064572856
-129.2726704,-0.040703508
-129.3391347,-0.015577879
-129.4055989,0.009547749
-129.4720631,0.033417097
-129.5385273,0.056030163
-129.6049916,0.072361821
-129.6714558,0.084924636
-129.73792,0.093718606
-129.8043842,0.098743732
-129.8708485,0.102512576
-129.9373127,0.103768857
-130.0037769,0.102512576
-130.0702411,0.105025139
-130.1367053,0.107537702
-130.2031696,0.112562828
-130.2696338,0.120100516
-130.336098,0.130150768
-130.4025622,0.141457301
-130.4690265,0.155276396
-130.5354907,0.167839211
-130.6019549,0.180402025
-130.6684191,0.190452277
-130.7348834,0.196733684
-130.8013476,0.20175881
-130.8678118,0.20175881
-130.934276,0.199246247
-131.0007403,0.190452277
-131.0672045,0.180402025
-131.1336687,0.165326648
-131.2001329,0.151507552
-131.2665972,0.135175893
-131.3330614,0.120100516
-131.3995256,0.102512576
-131.4659898,0.087437199
-131.5324541,0.069849259
-131.5989183,0.057286444
-131.6653825,0.047236193
-131.7318467,0.034673378
-131.798311,0.024623127
-131.8647752,0.014572875
-131.9312394,0.004522624
-131.9977036,-0.003015065
-132.0641679,-0.015577879
-132.1306321,-0.028140694
-132.1970963,-0.04195979
-132.2635605,-0.05954773
-132.3300248,-0.07713567
-132.396489,-0.101005017
-132.4629532,-0.124874365
-132.5294174,-0.151256275
-132.5958817,-0.177638185
-132.6623459,-0.201507532
-132.7288101,-0.221608036
-132.7952743,-0.235427131
-132.8617386,-0.247989946
-132.9282028,-0.255527634
-132.994667,-0.256783916
-133.0611312,-0.254271353
-133.1275955,-0.246733664
-133.1940597,-0.240452257
-133.2605239,-0.236683413
-133.3269881,-0.231658287
-133.3934524,-0.230402006
-133.4599166,-0.232914568
-133.5263808,-0.237939694
-133.592845,-0.247989946
-133.6593093,-0.256783916
-133.7257735,-0.265577886
-133.7922377,-0.271859293
-133.8587019,-0.275628137
-133.9251661,-0.273115575
-133.9916304,-0.26934673
-134.0580946,-0.258040197
-134.1245588,-0.241708539
-134.191023,-0.22537688
-134.2574873,-0.204020095
-134.3239515,-0.182663311
-134.3904157,-0.162562808
-134.4568799,-0.144974868
-134.5233442,-0.128643209
-134.5898084,-0.118592957
-134.6562726,-0.108542706
-134.7227368,-0.10351758
-134.7892011,-0.098492454
-134.8556653,-0.092211047
-134.9221295,-0.084673359
-134.9885937,-0.074623107
-135.055058,-0.062060293
-135.1215222,-0.044472352
-135.1879864,-0.024371849
-135.2544506,-0.001758784
-135.3209149,0.022110564
-135.3873791,0.04472363
-135.4538433,0.068592977
-135.5203075,0.08869348
-135.5867718,0.105025139
-135.653236,0.120100516
-135.7197002,0.131407049
-135.7861644,0.140201019
-135.8526287,0.143969864
-135.9190929,0.147738708
-135.9855571,0.147738708
-136.0520213,0.148994989
-136.1184856,0.148994989
-136.1849498,0.148994989
-136.251414,0.148994989
-136.3178782,0.150251271
-136.3843425,0.152763834
-136.4508067,0.152763834
-136.5172709,0.155276396
-136.5837351,0.159045241
-136.6501994,0.161557804
-136.7166636,0.165326648
-136.7831278,0.166582929
-136.849592,0.166582929
-136.9160563,0.167839211
-136.9825205,0.165326648
-137.0489847,0.164070367
-137.1154489,0.159045241
-137.1819132,0.152763834
-137.2483774,0.145226145
-137.3148416,0.136432175
-137.3813058,0.12386936
-137.44777,0.110050265
-137.5142343,0.096231169
-137.5806985,0.083668354
-137.6471627,0.068592977
-137.7136269,0.054773881
-137.7800912,0.040954785
-137.8465554,0.028391971
-137.9130196,0.015829157
-137.9794838,0.004522624
-138.0459481,-0.005527628
-138.1124123,-0.016834161
-138.1788765,-0.028140694
-138.2453407,-0.040703508
-138.311805,-0.057035167
-138.3782692,-0.073366826
-138.4447334,-0.090954766
-138.5111976,-0.11231155
-138.5776619,-0.133668335
-138.6441261,-0.157537682
-138.7105903,-0.178894467
-138.7770545,-0.197738688
-138.8435188,-0.214070347
-138.909983,-0.22537688
-138.9764472,-0.23417085
-139.0429114,-0.236683413
-139.1093757,-0.236683413
-139.1758399,-0.231658287
-139.2423041,-0.226633161
-139.3087683,-0.220351754
-139.3752326,-0.215326628
-139.4416968,-0.211557784
-139.508161,-0.210301503
-139.5746252,-0.214070347
-139.6410895,-0.219095473
-139.7075537,-0.226633161
-139.7740179,-0.23417085
-139.8404821,-0.239195976
-139.9069464,-0.239195976
-139.9734106,-0.237939694
-140.0398748,-0.230402006
-140.106339,-0.219095473
-140.1728033,-0.202763814
-140.2392675,-0.183919592
-140.3057317,-0.162562808
-140.3721959,-0.139949742
-140.4386602,-0.12110552
-140.5051244,-0.101005017
-140.5715886,-0.08592964
-140.6380528,-0.074623107
-140.7045171,-0.067085418
-140.7709813,-0.063316574
-140.8374455,-0.060804011
-140.9039097,-0.05954773
-140.970374,-0.057035167
-141.0368382,-0.053266323
-141.1033024,-0.046984915
-141.1697666,-0.038190945
-141.2362308,-0.026884412
-141.3026951,-0.011809035
-141.3691593,0.003266342
-141.4356235,0.019598001
-141.5020877,0.034673378
-141.568552,0.048492474
-141.6350162,0.061055288
-141.7014804,0.069849259
-141.7679446,0.076130666
-141.8344089,0.078643229
-141.9008731,0.078643229
-141.9673373,0.078643229
-142.0338015,0.076130666
-142.1002658,0.073618103
-142.16673,0.072361821
-142.2331942,0.072361821
-142.2996584,0.074874384
-142.3661227,0.076130666
-142.4325869,0.07989951
-142.4990511,0.083668354
-142.5655153,0.086180917
-142.6319796,0.08869348
-142.6984438,0.08869348
-142.764908,0.089949762
-142.8313722,0.08869348
-142.8978365,0.086180917
-142.9643007,0.083668354
-143.0307649,0.07989951
-143.0972291,0.074874384
-143.1636934,0.069849259
-143.2301576,0.064824133
-143.2966218,0.057286444
-143.363086,0.048492474
-143.4295503,0.039698504
-143.4960145,0.029648252
-143.5624787,0.017085438
-143.6289429,0.005778905
-143.6954072,-0.005527628
-143.7618714,-0.015577879
-143.8283356,-0.024371849
-143.8947998,-0.031909538
-143.9612641,-0.036934664
-144.0277283,-0.04195979
-144.0941925,-0.045728634
-144.1606567,-0.046984915
-144.227121,-0.049497478
-144.2935852,-0.053266323
-144.3600494,-0.058291448
-144.4265136,-0.063316574
-144.4929779,-0.073366826
-144.5594421,-0.08592964
-144.6259063,-0.101005017
-144.6923705,-0.118592957
-144.7588347,-0.137437179
-144.825299,-0.155025119
-144.8917632,-0.172613059
-144.9582274,-0.187688437
-145.0246916,-0.197738688
-145.0911559,-0.204020095
-145.1576201,-0.205276377
-145.2240843,-0.201507532
-145.2905485,-0.195226125
-145.3570128,-0.187688437
-145.423477,-0.177638185
-145.4899412,-0.170100496
-145.5564054,-0.162562808
-145.6228697,-0.158793964
-145.6893339,-0.158793964
-145.7557981,-0.160050245
-145.8222623,-0.163819089
-145.8887266,-0.166331652
-145.9551908,-0.170100496
-146.021655,-0.170100496
-146.0881192,-0.167587934
-146.1545835,-0.161306526
-146.2210477,-0.151256275
-146.2875119,-0.136180898
-146.3539761,-0.118592957
-146.4204404,-0.101005017
-146.4869046,-0.080904514
-146.5533688,-0.065829137
-146.619833,-0.05075376
-146.6862973,-0.038190945
-146.7527615,-0.029396975
-146.8192257,-0.025628131
-146.8856899,-0.025628131
-146.9521542,-0.024371849
-147.0186184,-0.025628131
-147.0850826,-0.024371849
-147.1515468,-0.024371849
-147.2180111,-0.018090442
-147.2844753,-0.009296472
-147.3509395,0.003266342
-147.4174037,0.022110564
-147.483868,0.039698504
-147.5503322,0.059799007
-147.6167964,0.078643229
-147.6832606,0.096231169
-147.7497249,0.111306546
-147.8161891,0.12386936
-147.8826533,0.131407049
-147.9491175,0.135175893
-148.0155818,0.133919612
-148.082046,0.131407049
-148.1485102,0.126381923
-148.2149744,0.117587953
-148.2814387,0.110050265
-148.3479029,0.100000013
-148.4143671,0.092462324
-148.4808313,0.086180917
-148.5472955,0.081155792
-148.6137598,0.077386947
-148.680224,0.074874384
-148.7466882,0.072361821
-148.8131524,0.072361821
-148.8796167,0.07110554
-148.9460809,0.067336696
-149.0125451,0.06231157
-149.0790093,0.056030163
-149.1454736,0.048492474
-149.2119378,0.038442223
-149.278402,0.025879408
-149.3448662,0.013316594
-149.4113305,-0.001758784
-149.4777947,-0.018090442
-149.5442589,-0.03316582
-149.6107231,-0.049497478
-149.6771874,-0.065829137
-149.7436516,-0.079648233
-149.8101158,-0.093467329
-149.87658,-0.104773862
-149.9430443,-0.114824113
-150.0095085,-0.122361802
-150.0759727,-0.128643209
-150.1424369,-0.133668335
-150.2089012,-0.136180898
-150.2753654,-0.139949742
-150.3418296,-0.143718586
-150.4082938,-0.148743712
-150.4747581,-0.155025119
-150.5412223,-0.161306526
-150.6076865,-0.168844215
-150.6741507,-0.177638185
-150.740615,-0.188944718
-150.8070792,-0.19899497
-150.8735434,-0.210301503
-150.9400076,-0.21658291
-151.0064719,-0.220351754
-151.0729361,-0.219095473
-151.1394003,-0.214070347
-151.2058645,-0.205276377
-151.2723288,-0.191457281
-151.338793,-0.176381904
-151.4052572,-0.157537682
-151.4717214,-0.13869346
-151.5381857,-0.122361802
-151.6046499,-0.108542706
-151.6711141,-0.097236173
-151.7375783,-0.088442203
-151.8040426,-0.084673359
-151.8705068,-0.084673359
-151.936971,-0.084673359
-152.0034352,-0.084673359
-152.0698994,-0.083417077
-152.1363637,-0.075879388
-152.2028279,-0.065829137
-152.2692921,-0.05075376
-152.3357563,-0.030653257
-152.4022206,-0.006783909
-152.4686848,0.015829157
-152.535149,0.039698504
-152.6016132,0.06231157
-152.6680775,0.081155792
-152.7345417,0.094974887
-152.8010059,0.105025139
-152.8674701,0.107537702
-152.9339344,0.10628142
-153.0003986,0.098743732
-153.0668628,0.089949762
-153.133327,0.081155792
-153.1997913,0.07110554
-153.2662555,0.063567851
-153.3327197,0.057286444
-153.3991839,0.054773881
-153.4656482,0.056030163
-153.5321124,0.061055288
-153.5985766,0.067336696
-153.6650408,0.07110554
-153.7315051,0.077386947
-153.7979693,0.082412073
-153.8644335,0.084924636
-153.9308977,0.084924636
-153.997362,0.07989951
-154.0638262,0.07110554
-154.1302904,0.061055288
-154.1967546,0.048492474
-154.2632189,0.03592966
-154.3296831,0.022110564
-154.3961473,0.010804031
-154.4626115,-0.000502502
-154.5290758,-0.006783909
-154.59554,-0.010552754
-154.6620042,-0.011809035
-154.7284684,-0.013065316
-154.7949327,-0.010552754
-154.8613969,-0.009296472
-154.9278611,-0.006783909
-154.9943253,-0.005527628
-155.0607896,-0.006783909
-155.1272538,-0.011809035
-155.193718,-0.019346724
-155.2601822,-0.026884412
-155.3266465,-0.036934664
-155.3931107,-0.049497478
-155.4595749,-0.062060293
-155.5260391,-0.078391951
-155.5925034,-0.090954766
-155.6589676,-0.10351758
-155.7254318,-0.114824113
-155.791896,-0.123618083
-155.8583602,-0.127386928
-155.9248245,-0.12989949
-155.9912887,-0.12989949
-156.0577529,-0.126130646
-156.1242171,-0.122361802
-156.1906814,-0.119849239
-156.2571456,-0.116080395
-156.3236098,-0.11231155
-156.390074,-0.109798987
-156.4565383,-0.108542706
-156.5230025,-0.109798987
-156.5894667,-0.117336676
-156.6559309,-0.123618083
-156.7223952,-0.131155772
-156.7888594,-0.139949742
-156.8553236,-0.148743712
-156.9217878,-0.158793964
-156.9882521,-0.166331652
-157.0547163,-0.170100496
-157.1211805,-0.170100496
-157.1876447,-0.168844215
-157.254109,-0.163819089
-157.3205732,-0.155025119
-157.3870374,-0.144974868
-157.4535016,-0.131155772
-157.5199659,-0.118592957
-157.5864301,-0.108542706
-157.6528943,-0.101005017
-157.7193585,-0.093467329
-157.7858228,-0.088442203
-157.852287,-0.087185921
-157.9187512,-0.08592964
-157.9852154,-0.090954766
-158.0516797,-0.092211047
-158.1181439,-0.093467329
-158.1846081,-0.090954766
-158.2510723,-0.087185921
-158.3175366,-0.079648233
-158.3840008,-0.067085418
-158.450465,-0.05075376
-158.5169292,-0.030653257
-158.5833935,-0.010552754
-158.6498577,0.008291468
-158.7163219,0.023366845
-158.7827861,0.03592966
-158.8492504,0.043467348
-158.9157146,0.047236193
-158.9821788,0.043467348
-159.048643,0.03592966
-159.1151073,0.025879408
-159.1815715,0.017085438
-159.2480357,0.007035187
-159.3144999,0.003266342
-159.3809641,-0.000502502
-159.4474284,0.000753779
-159.5138926,0.007035187
-159.5803568,0.017085438
-159.646821,0.030904534
-159.7132853,0.043467348
-159.7797495,0.056030163
-159.8462137,0.068592977
-159.9126779,0.077386947
-159.9791422,0.084924636
-160.0456064,0.086180917
-160.1120706,0.081155792
-160.1785348,0.072361821
-160.2449991,0.06231157
-160.3114633,0.049748756
-160.3779275,0.038442223
-160.4443917,0.02713569
-160.510856,0.017085438
-160.5773202,0.012060312
-160.6437844,0.010804031
-160.7102486,0.014572875
-160.7767129,0.01834172
-160.8431771,0.023366845
-160.9096413,0.029648252
-160.9761055,0.034673378
-161.0425698,0.037185941
-161.109034,0.039698504
-161.1754982,0.034673378
-161.2419624,0.02713569
-161.3084267,0.014572875
-161.3748909,-0.001758784
-161.4413551,-0.015577879
-161.5078193,-0.034422101
-161.5742836,-0.05075376
-161.6407478,-0.064572856
-161.707212,-0.07713567
-161.7736762,-0.08592964
-161.8401405,-0.090954766
-161.9066047,-0.093467329
-161.9730689,-0.093467329
-162.0395331,-0.090954766
-162.1059974,-0.08592964
-162.1724616,-0.080904514
-162.2389258,-0.07713567
-162.30539,-0.075879388
-162.3718543,-0.07713567
-162.4383185,-0.078391951
-162.5047827,-0.08592964
-162.5712469,-0.093467329
-162.6377112,-0.10351758
-162.7041754,-0.116080395
-162.7706396,-0.124874365
-162.8371038,-0.133668335
-162.9035681,-0.141206023
-162.9700323,-0.146231149
-163.0364965,-0.149999993
-163.1029607,-0.148743712
-163.1694249,-0.144974868
-163.2358892,-0.13869346
-163.3023534,-0.12989949
-163.3688176,-0.12110552
-163.4352818,-0.11231155
-163.5017461,-0.101005017
-163.5682103,-0.092211047
-163.6346745,-0.083417077
-163.7011387,-0.079648233
-163.767603,-0.078391951
-163.8340672,-0.078391951
-163.9005314,-0.079648233
-163.9669956,-0.084673359
-164.0334599,-0.089698484
-164.0999241,-0.09472361
-164.1663883,-0.095979892
-164.2328525,-0.095979892
-164.2993168,-0.092211047
-164.365781,-0.083417077
-164.4322452,-0.073366826
-164.4987094,-0.058291448
-164.5651737,-0.039447227
-164.6316379,-0.018090442
-164.6981021,0.000753779
-164.7645663,0.019598001
-164.8310306,0.033417097
-164.8974948,0.045979911
-164.963959,0.0535176
-165.0304232,0.057286444
-165.0968875,0.054773881
-165.1633517,0.049748756
-165.2298159,0.040954785
-165.2962801,0.032160815
-165.3627444,0.025879408
-165.4292086,0.020854282
-165.4956728,0.017085438
-165.562137,0.019598001
-165.6286013,0.024623127
-165.6950655,0.032160815
-165.7615297,0.042211067
-165.8279939,0.0535176
-165.8944582,0.06231157
-165.9609224,0.068592977
-166.0273866,0.073618103
-166.0938508,0.073618103
-166.1603151,0.068592977
-166.2267793,0.058542726
-166.2932435,0.04472363
-166.3597077,0.029648252
-166.426172,0.017085438
-166.4926362,0.004522624
-166.5591004,-0.005527628
-166.6255646,-0.014321598
-166.6920288,-0.016834161
-166.7584931,-0.016834161
-166.8249573,-0.013065316
-166.8914215,-0.006783909
-166.9578857,-0.003015065
-167.02435,0.002010061
-167.0908142,0.005778905
-167.1572784,0.007035187
-167.2237426,0.004522624
-167.2902069,-0.001758784
-167.3566711,-0.011809035
-167.4231353,-0.025628131
-167.4895995,-0.04195979
-167.5560638,-0.055778885
-167.622528,-0.074623107
-167.6889922,-0.090954766
-167.7554564,-0.104773862
-167.8219207,-0.114824113
-167.8883849,-0.118592957
-167.9548491,-0.122361802
-168.0213133,-0.119849239
-168.0877776,-0.117336676
-168.1542418,-0.11231155
-168.220706,-0.10351758
-168.2871702,-0.095979892
-168.3536345,-0.089698484
-168.4200987,-0.087185921
-168.4865629,-0.08592964
-168.5530271,-0.087185921
-168.6194914,-0.088442203
-168.6859556,-0.095979892
-168.7524198,-0.102261299
-168.818884,-0.109798987
-168.8853483,-0.116080395
-168.9518125,-0.119849239
-169.0182767,-0.123618083
-169.0847409,-0.124874365
-169.1512052,-0.122361802
-169.2176694,-0.117336676
-169.2841336,-0.111055269
-169.3505978,-0.102261299
-169.4170621,-0.093467329
-169.4835263,-0.08592964
-169.5499905,-0.079648233
-169.6164547,-0.072110544
-169.682919,-0.067085418
-169.7493832,-0.063316574
-169.8158474,-0.063316574
-169.8823116,-0.063316574
-169.9487759,-0.065829137
-170.0152401,-0.069597981
-170.0817043,-0.072110544
-170.1481685,-0.07713567
-170.2146328,-0.079648233
-170.281097,-0.080904514
-170.3475612,-0.07713567
-170.4140254,-0.070854263
-170.4804896,-0.060804011
-170.5469539,-0.049497478
-170.6134181,-0.034422101
-170.6798823,-0.019346724
-170.7463465,-0.003015065
-170.8128108,0.012060312
-170.879275,0.023366845
-170.9457392,0.030904534
-171.0122034,0.034673378
-171.0786677,0.03592966
-171.1451319,0.030904534
-171.2115961,0.022110564
-171.2780603,0.012060312
-171.3445246,-0.000502502
-171.4109888,-0.008040191
-171.477453,-0.014321598
-171.5439172,-0.016834161
-171.6103815,-0.015577879
-171.6768457,-0.010552754
-171.7433099,0.000753779
-171.8097741,0.015829157
-171.8762384,0.030904534
-171.9427026,0.04472363
-172.0091668,0.054773881
-172.075631,0.06231157
-172.1420953,0.064824133
-172.2085595,0.06231157
-172.2750237,0.054773881
-172.3414879,0.042211067
-172.4079522,0.025879408
-172.4744164,0.009547749
-172.5408806,-0.005527628
-172.6073448,-0.019346724
-172.6738091,-0.030653257
-172.7402733,-0.036934664
-172.8067375,-0.038190945
-172.8732017,-0.035678382
-172.939666,-0.028140694
-173.0061302,-0.020603005
-173.0725944,-0.013065316
-173.1390586,-0.005527628
-173.2055229,-0.000502502
-173.2719871,0.003266342
-173.3384513,-0.000502502
-173.4049155,-0.008040191
-173.4713798,-0.020603005
-173.537844,-0.034422101
-173.6043082,-0.049497478
-173.6707724,-0.063316574
-173.7372367,-0.075879388
-173.8037009,-0.088442203
-173.8701651,-0.09472361
-173.9366293,-0.097236173
-174.0030935,-0.093467329
-174.0695578,-0.090954766
-174.136022,-0.083417077
-174.2024862,-0.075879388
-174.2689504,-0.0683417
-174.3354147,-0.05954773
-174.4018789,-0.055778885
-174.4683431,-0.053266323
-174.5348073,-0.055778885
-174.6012716,-0.05954773
-174.6677358,-0.065829137
-174.7342,-0.074623107
-174.8006642,-0.08592964
-174.8671285,-0.098492454
-174.9335927,-0.111055269
-175.0000569,-0.119849239
-175.0665211,-0.127386928
-175.1329854,-0.133668335
-175.1994496,-0.13869346
-175.2659138,-0.13869346
-175.332378,-0.136180898
-175.3988423,-0.132412053
-175.4653065,-0.126130646
-175.5317707,-0.119849239
-175.5982349,-0.113567832
-175.6646992,-0.107286424
-175.7311634,-0.101005017
-175.7976276,-0.09472361
-175.8640918,-0.090954766
-175.9305561,-0.087185921
-175.9970203,-0.08592964
-176.0634845,-0.08592964
-176.1299487,-0.08592964
-176.196413,-0.08592964
-176.2628772,-0.08592964
-176.3293414,-0.083417077
-176.3958056,-0.078391951
-176.4622699,-0.070854263
-176.5287341,-0.058291448
-176.5951983,-0.045728634
-176.6616625,-0.031909538
-176.7281268,-0.018090442
-176.794591,-0.004271346
-176.8610552,0.008291468
-176.9275194,0.015829157
-176.9939837,0.019598001
-177.0604479,0.020854282
-177.1269121,0.01834172
-177.1933763,0.014572875
-177.2598406,0.008291468
-177.3263048,0.002010061
-177.392769,-0.005527628
-177.4592332,-0.011809035
-177.5256975,-0.016834161
-177.5921617,-0.015577879
-177.6586259,-0.011809035
-177.7250901,-0.006783909
-177.7915543,0.003266342
-177.8580186,0.015829157
-177.9244828,0.030904534
-177.990947,0.043467348
-178.0574112,0.056030163
-178.1238755,0.063567851
-178.1903397,0.068592977
-178.2568039,0.07110554
-178.3232681,0.068592977
-178.3897324,0.061055288
-178.4561966,0.048492474
-178.5226608,0.03592966
-178.589125,0.022110564
-178.6555893,0.012060312
-178.7220535,0.004522624
-178.7885177,-0.003015065
-178.8549819,-0.006783909
-178.9214462,-0.005527628
-178.9879104,0.002010061
-179.0543746,0.008291468
-179.1208388,0.015829157
-179.1873031,0.022110564
-179.2537673,0.025879408
-179.3202315,0.02713569
-179.3866957,0.022110564
-179.45316,0.010804031
-179.5196242,-0.005527628
-179.5860884,-0.026884412
-179.6525526,-0.048241197
-179.7190169,-0.0683417
-179.7854811,-0.089698484
-179.8519453,-0.106030143
-179.9184095,-0.118592957
-179.9848738,-0.126130646
-180.051338,-0.126130646
-180.1178022,-0.123618083
-180.1842664,-0.118592957
-180.2507307,-0.108542706
-180.3171949,-0.101005017
-180.3836591,-0.090954766
-180.4501233,-0.080904514
-180.5165876,-0.075879388
-180.5830518,-0.074623107
-180.649516,-0.07713567
-180.7159802,-0.079648233
-180.7824445,-0.087185921
-180.8489087,-0.093467329
-180.9153729,-0.101005017
-180.9818371,-0.109798987
-181.0483014,-0.114824113
-181.1147656,-0.118592957
-181.1812298,-0.119849239
-181.247694,-0.119849239
-181.3141582,-0.116080395
-181.3806225,-0.113567832
-181.4470867,-0.107286424
-181.5135509,-0.102261299
-181.5800151,-0.097236173
-181.6464794,-0.093467329
-181.7129436,-0.090954766
-181.7794078,-0.08592964
-181.845872,-0.083417077
-181.9123363,-0.082160796
-181.9788005,-0.082160796
-182.0452647,-0.083417077
-182.1117289,-0.083417077
-182.1781932,-0.082160796
-182.2446574,-0.080904514
-182.3111216,-0.07713567
-182.3775858,-0.072110544
-182.4440501,-0.065829137
-182.5105143,-0.058291448
-182.5769785,-0.046984915
-182.6434427,-0.03316582
-182.709907,-0.021859287
-182.7763712,-0.008040191
-182.8428354,0.004522624
-182.9092996,0.01834172
-182.9757639,0.028391971
-183.0422281,0.038442223
-183.1086923,0.040954785
-183.1751565,0.039698504
-183.2416208,0.034673378
-183.308085,0.02713569
-183.3745492,0.017085438
-183.4410134,0.002010061
-183.5074777,-0.013065316
-183.5739419,-0.028140694
-183.6404061,-0.036934664
-183.7068703,-0.043216071
-183.7733346,-0.046984915
-183.8397988,-0.045728634
-183.906263,-0.039447227
-183.9727272,-0.029396975
-184.0391915,-0.016834161
-184.1056557,-0.004271346
-184.1721199,0.005778905
-184.2385841,0.014572875
-184.3050484,0.01834172
-184.3715126,0.020854282
-184.4379768,0.01834172
-184.504441,0.010804031
-184.5709053,0.003266342
-184.6373695,-0.006783909
-184.7038337,-0.015577879
-184.7702979,-0.021859287
-184.8367622,-0.025628131
-184.9032264,-0.025628131
-184.9696906,-0.020603005
-185.0361548,-0.011809035
-185.102619,-0.001758784
-185.1690833,0.009547749
-185.2355475,0.019598001
-185.3020117,0.028391971
-185.3684759,0.03592966
-185.4349402,0.038442223
-185.5014044,0.033417097
-185.5678686,0.024623127
-185.6343328,0.010804031
-185.7007971,-0.005527628
-185.7672613,-0.024371849
-185.8337255,-0.04195979
-185.9001897,-0.057035167
-185.966654,-0.070854263
-186.0331182,-0.079648233
-186.0995824,-0.083417077
-186.1660466,-0.080904514
-186.2325109,-0.07713567
-186.2989751,-0.069597981
-186.3654393,-0.062060293
-186.4319035,-0.053266323
-186.4983678,-0.048241197
-186.564832,-0.043216071
-186.6312962,-0.044472352
-186.6977604,-0.049497478
-186.7642247,-0.055778885
-186.8306889,-0.067085418
-186.8971531,-0.075879388
-186.9636173,-0.08592964
-187.0300816,-0.095979892
-187.0965458,-0.102261299
-187.16301,-0.106030143
-187.2294742,-0.106030143
-187.2959385,-0.104773862
-187.3624027,-0.101005017
-187.4288669,-0.09472361
-187.4953311,-0.087185921
-187.5617954,-0.078391951
-187.6282596,-0.069597981
-187.6947238,-0.062060293
-187.761188,-0.058291448
-187.8276523,-0.055778885
-187.8941165,-0.054522604
-187.9605807,-0.057035167
-188.0270449,-0.05954773
-188.0935092,-0.062060293
-188.1599734,-0.067085418
-188.2264376,-0.069597981
-188.2929018,-0.073366826
-188.3593661,-0.074623107
-188.4258303,-0.07713567
-188.4922945,-0.07713567
-188.5587587,-0.074623107
-188.6252229,-0.072110544
-188.6916872,-0.0683417
-188.7581514,-0.05954773
-188.8246156,-0.053266323
-188.8910798,-0.045728634
-188.9575441,-0.038190945
-189.0240083,-0.031909538
-189.0904725,-0.026884412
-189.1569367,-0.024371849
-189.223401,-0.026884412
-189.2898652,-0.030653257
-189.3563294,-0.03316582
-189.4227936,-0.038190945
-189.4892579,-0.043216071
-189.5557221,-0.046984915
-189.6221863,-0.05075376
-189.6886505,-0.05075376
-189.7551148,-0.049497478
-189.821579,-0.044472352
-189.8880432,-0.038190945
-189.9545074,-0.029396975
-190.0209717,-0.016834161
-190.0874359,-0.003015065
-190.1539001,0.012060312
-190.2203643,0.025879408
-190.2868286,0.038442223
-190.3532928,0.04472363
-190.419757,0.051005037
-190.4862212,0.049748756
-190.5526855,0.04472363
-190.6191497,0.034673378
-190.6856139,0.023366845
-190.7520781,0.012060312
-190.8185424,0.000753779
-190.8850066,-0.009296472
-190.9514708,-0.014321598
-191.017935,-0.018090442
-191.0843993,-0.016834161
-191.1508635,-0.010552754
-191.2173277,-0.004271346
-191.2837919,0.004522624
-191.3502562,0.009547749
-191.4167204,0.015829157
-191.4831846,0.017085438
-191.5496488,0.017085438
-191.6161131,0.012060312
-191.6825773,0.002010061
-191.7490415,-0.010552754
-191.8155057,-0.025628131
-191.88197,-0.039447227
-191.9484342,-0.052010041
-192.0148984,-0.060804011
-192.0813626,-0.065829137
-192.1478269,-0.067085418
-192.2142911,-0.062060293
-192.2807553,-0.053266323
-192.3472195,-0.04195979
-192.4136837,-0.031909538
-192.480148,-0.021859287
-192.5466122,-0.013065316
-192.6130764,-0.008040191
-192.6795406,-0.006783909
-192.7460049,-0.011809035
-192.8124691,-0.023115568
-192.8789333,-0.034422101
-192.9453975,-0.048241197
-193.0118618,-0.062060293
-193.078326,-0.07713567
-193.1447902,-0.088442203
-193.2112544,-0.098492454
-193.2777187,-0.101005017
-193.3441829,-0.102261299
-193.4106471,-0.099748736
-193.4771113,-0.095979892
-193.5435756,-0.089698484
-193.6100398,-0.083417077
-193.676504,-0.07713567
-193.7429682,-0.069597981
-193.8094325,-0.067085418
-193.8758967,-0.063316574
-193.9423609,-0.064572856
-194.0088251,-0.067085418
-194.0752894,-0.0683417
-194.1417536,-0.073366826
-194.2082178,-0.078391951
-194.274682,-0.084673359
-194.3411463,-0.089698484
-194.4076105,-0.092211047
-194.4740747,-0.09472361
-194.5405389,-0.09472361
-194.6070032,-0.09472361
-194.6734674,-0.092211047
-194.7399316,-0.087185921
-194.8063958,-0.080904514
-194.8728601,-0.074623107
-194.9393243,-0.067085418
-195.0057885,-0.060804011
-195.0722527,-0.053266323
-195.138717,-0.044472352
-195.2051812,-0.039447227
-195.2716454,-0.035678382
-195.3381096,-0.034422101
-195.4045739,-0.035678382
-195.4710381,-0.034422101
-195.5375023,-0.034422101
-195.6039665,-0.035678382
-195.6704308,-0.035678382
-195.736895,-0.035678382
-195.8033592,-0.034422101
-195.8698234,-0.028140694
-195.9362876,-0.020603005
-196.0027519,-0.011809035
-196.0692161,-0.000502502
-196.1356803,0.013316594
-196.2021445,0.02713569
-196.2686088,0.040954785
-196.335073,0.049748756
-196.4015372,0.056030163
-196.4680014,0.057286444
-196.5344657,0.057286444
-196.6009299,0.049748756
-196.6673941,0.039698504
-196.7338583,0.024623127
-196.8003226,0.012060312
-196.8667868,-0.001758784
-196.933251,-0.014321598
-196.9997152,-0.023115568
-197.0661795,-0.025628131
