time,field,writeheader
-3.2880629020729066,1.9988871759596882e-5,true
-2.787705503931395,3.8283280010117915e-5,true
-2.287348105789884,4.500410768487151e-5,true
-1.7869907076483351,3.785956206790568e-5,true
-1.2866333095067488,1.927703799130937e-5,true
-0.7862759113652376,-4.640358385925953e-6,true
-0.28591851322372613,-2.649453887916531e-5,true
0.21443888491778526,-3.9981496484196334e-5,true
0.7147962830593341,-4.145928350014598e-5,true
1.2151536812008454,-3.0643766839013415e-5,true
1.7155110793423942,-1.0623108090277041e-5,true
2.2158684774839057,1.2776723240293759e-5,true
2.716225875625417,3.2426359964103776e-5,true
3.216583273766966,4.211821587593969e-5,true
3.7169406719085147,3.8874080494999386e-5,true
4.217298070050063,2.4098024535083667e-5,true
4.717655468191538,2.8579526471308753e-6,true
5.218012866333123,-1.819126850575786e-5,true
5.718370264474635,-3.302053299658744e-5,true
6.218727662616184,-3.775308248921182e-5,true
6.7190850607576955,-3.14085332649202e-5,true
7.2194424588992065,-1.601459679329985e-5,true
7.719799857040755,3.866541541017589e-6,true
8.220157255182247,2.2276292253292423e-5,true
8.720514653323796,3.3637112312379005e-5,true
9.220872051465326,3.467022833384401e-5,true
9.721229449606913,2.5537248554800287e-5,true
10.221586847748405,9.580845564553298e-6,true
10.721944245889917,-8.096603140932352e-6,true
11.222301644031447,-2.23907650231908e-5,true
11.722659042172996,-2.9585944579079066e-5,true
12.223016440314526,-2.8118926253129363e-5,true
12.723373838456038,-1.877782781228377e-5,true
13.22373123659753,-4.442877983930143e-6,true
13.72408863473908,1.064717796719092e-5,true
14.224446032880646,2.209047300700596e-5,true
14.724803431022176,2.6697945679871656e-5,true
15.225160829163688,2.3516786732739295e-5,true
15.7255182273052,1.401599802273567e-5,true
16.22587562544673,1.3731139855489068e-6,true
16.726233023588296,-1.0706950548619826e-5,true
17.226590421729846,-1.9073403505818695e-5,true
17.726947819871338,-2.181032541485092e-5,true
18.227305218012848,-1.8532988906599436e-5,true
18.72766261615438,-1.039131837162453e-5,true
19.22802001429593,2.1725132528290642e-7,true
19.72837741243746,1.0267620839915286e-5,true
20.22873481057897,1.6992878470302648e-5,true
20.729092208720463,1.8741287723494948e-5,true
21.229449606862048,1.5411765228969714e-5,true
21.72980700500358,8.300389619361878e-6,true
22.230164403145128,-4.622480661213655e-7,true
22.73052180128662,-8.561203376193627e-6,true
23.23087919942817,-1.4029248068172595e-5,true
23.731236597569662,-1.5628184716375828e-5,true
24.23159399571121,-1.3100630061415848e-5,true
24.73195139385274,-7.24784170785895e-6,true
25.232308791994253,2.6380480883927623e-7,true
25.73266619013582,7.3811939169160425e-6,true
26.23302358827733,1.2268523990751788e-5,true
26.73338098641886,1.3797571245869147e-5,true
27.233738384560393,1.1767519293086055e-5,true
27.734095782701978,6.852653830041549e-6,true
28.23445318084347,3.736676818436426e-7,true
28.73481057898498,-6.0229605650998505e-6,true
29.23516797712653,-1.0739045277589356e-5,true
29.73552537526806,-1.2607815185910077e-5,true
30.23588277340959,-1.1196108012020978e-5,true
30.736240171551103,-6.921372580181778e-6,true
