time,field,writeheader
-39.08532234269729,0.05345968498335372,true
-39.14960741233989,0.07042768919883109,true
-39.21389248198249,0.08721424373313523,true
-39.27817755162519,0.10372655245110801,true
-39.34246262126779,0.11987172134268968,true
-39.40674769091039,0.13555734756737042,true
-39.47103276055309,0.15069211796861628,true
-39.53531783019559,0.1651864126880697,true
-39.59960289983829,0.17895290939070785,true
-39.66388796948089,0.1919071835300135,true
-39.72817303912349,0.203968300037688,true
-39.79245810876619,0.21505939181628356,true
-39.85674317840869,0.2251082204458084,true
-39.92102824805139,0.2340477145869481,true
-39.98531331769399,0.2418164816738403,true
-40.04959838733659,0.24835928863772117,true
-40.11388345697929,0.25362750758833635,true
-40.17816852662189,0.25757952260151534,true
-40.24245359626449,0.260181094017153,true
-40.30673866590709,0.2614056769401741,true
-40.37102373554969,0.261234690955649,true
-40.43530880519229,0.25965773841566464,true
-40.49959387483499,0.25667276902708536,true
-40.563878944477594,0.25228618886303505,true
-40.62816401412019,0.24651291233362554,true
-40.69244908376279,0.23937635607981703,true
-40.75673415340549,0.23090837419481555,true
-40.82101922304809,0.221149134626501,true
-40.88530429269069,0.21014693706829995,true
-40.94958936233339,0.19795797310093077,true
-41.01387443197589,0.1846460297997454,true
-41.07815950161859,0.1702821384681896,true
-41.14244457126119,0.15494417059346047,true
-41.20672964090379,0.13871638354206936,true
-41.27101471054649,0.12168891891716055,true
-41.33529978018909,0.10395725688264745,true
-41.39958484983169,0.08562163011823919,true
-41.46386991947319,0.06678640140116832,true
-41.52815498911589,0.047559409112036134,true
-41.59244005875849,0.02805128523105939,true
-41.65672512840109,0.008374750624788272,true
-41.72101019804369,-0.011356107379975378,true
-41.785295267686394,-0.03102656998053876,true
-41.84958033732899,-0.050522029168941225,true
-41.91386540697159,-0.06972873194068432,true
-41.97815047661429,-0.08853452105939226,true
-42.04243554625679,-0.10682956700368039,true
-42.10672061589949,-0.12450708577348873,true
-42.17100568554209,-0.14146403732629126,true
-42.23529075518469,-0.15760179954825168,true
-42.29957582482739,-0.17282681284051804,true
-42.36386089446989,-0.18705119061506745,true
-42.42814596411259,-0.20019329124611657,true
-42.49243103375519,-0.21217824731010151,true
-42.55671610339779,-0.22293844826727918,true
-42.62100117304049,-0.2324139730885255,true
-42.68528624268309,-0.24055296970906773,true
-42.74957131232569,-0.24731197859360032,true
-42.81385638196829,-0.2526561981212347,true
-42.878141451610894,-0.25655968994055606,true
-42.94242652125359,-0.25900552290111223,true
-43.00671159089619,-0.25998585463422064,true
-43.07099666053879,-0.2595019503292524,true
-43.13528173018139,-0.25756413872768125,true
-43.19956679982399,-0.25419170583230727,true
-43.26385186946669,-0.24941272729931435,true
-43.32813693910929,-0.24326384094239498,true
-43.39242200875189,-0.23578996122734563,true
-43.456707078394594,-0.22704393806867493,true
-43.52099214803709,-0.2170861626534066,true
-43.58527721767979,-0.20598412340808428,true
-43.64956228732239,-0.19381191558989186,true
-43.71384735696499,-0.18064970831890725,true
-43.77813242660769,-0.16658317317316224,true
-43.84241749625029,-0.15170287873903845,true
-43.90670256589289,-0.13610365574449254,true
-43.97098763553439,-0.11988393759991547,true
-44.035272705178194,-0.10314508132963092,true
-44.099557774819694,-0.0859906739950128,true
-44.16384284446229,-0.06852582978717259,true
-44.22812791410489,-0.05085648300268861,true
-44.29241298374759,-0.033088682109854245,true
-44.35669805339019,-0.015327890065656902,true
-44.42098312303279,0.002321704044230455,true
-44.48526819267549,0.019757857097797888,true
-44.54955326231799,0.0368809229828377,true
-44.61383833196069,0.05359447802126399,true
-44.678123401603294,0.06980591643393036,true
-44.74240847124589,0.08542701177897882,true
-44.80669354088859,0.10037444059784076,true
-44.87097861053109,0.1145702648317832,true
-44.93526368017379,0.1279423699254599,true
-44.99954874981639,0.14042485590919782,true
-45.06383381945899,0.15195837914547278,true
-45.12811888910169,0.1624904428338205,true
-45.19240395874429,0.17197563478878475,true
-45.25668902838689,0.18037581143386966,true
-45.32097409802949,0.18766022738720387,true
-45.38525916767209,0.1938056104481244,true
-45.44954423731479,0.19879618222453474,true
-45.51382930695739,0.20262362506511306,true
-45.57811437659999,0.2052869963747699,true
-45.64239944624259,0.2067925917927985,true
-45.70668451588519,0.2071537590976849,true
-45.770969585527894,0.20639066506748155,true
-45.83525465517049,0.2045300178671066,true
-45.89953972481309,0.20160474785124058,true
-45.96382479445579,0.19765364996122145,true
-46.02810986409829,0.192720991154302,true
-46.09239493374099,0.1868560865319226,true
-46.15668000338359,0.18011284802865102,true
-46.22096507302619,0.17254930968381615,true
-46.28525014266889,0.16422713364261576,true
-46.349535212311494,0.1552111011218973,true
-46.41382028195409,0.14556859262752972,true
-46.47810535159669,0.13536906172524196,true
-46.54239042123829,0.12468350664525936,true
-46.60667549088089,0.1135839439436109,true
-46.67096056052349,0.10214288835048334,true
-46.73524563016609,0.09043284280965302,true
-46.79953069980879,0.07852580255429893,true
-46.86381576945139,0.06649277687513361,true
-46.92810083909399,0.05440333201877459,true
-46.99238590873669,0.04232515840984277,true
-47.05667097837919,0.03032366512186286,true
-47.12095604802189,0.018461604232279875,true
-47.18524111766449,0.00679872738859084,true
-47.24952618730709,-0.004608523411337751,true
-47.31381125694979,-0.01570728915819758,true
-47.37809632659229,-0.02644852996877928,true
-47.44238139623499,-0.03678722305368083,true
-47.50666646587759,-0.04668252190196048,true
-47.57095153552019,-0.05609787642455288,true
-47.63523660516289,-0.06500111414994787,true
-47.69952167480549,-0.07336448291082517,true
-47.76380674444809,-0.08116465579600726,true
-47.82809181409069,-0.08838269946531427,true
-47.89237688373329,-0.0950040072328882,true
-47.95666195337599,-0.10101819861467726,true
-48.02094702301859,-0.10641898730560109,true
-48.085232092661194,-0.11120401979920817,true
-48.14951716230379,-0.11537468708539955,true
-48.21380223194639,-0.11893591205823942,true
-48.27808730158909,-0.12189591543451407,true
