time,current
111.18822376447528,4.353366266155181e-8
111.20022400448012,4.433250771407739e-8
111.21222424448489,4.5340284665875806e-8
111.22422448448971,4.636658922254379e-8
111.23622472449448,4.716162282349674e-8
111.24822496449927,4.77144498893895e-8
111.26022520450411,4.8293949572606716e-8
111.27222544450888,4.914528520591142e-8
111.2842256845137,5.019302177987634e-8
111.29622592451847,5.111564111148335e-8
111.3082261645233,5.173388039600784e-8
111.32022640452814,5.224423545518108e-8
111.33222664453288,5.2987176388767946e-8
111.34422688453772,5.4048750054164385e-8
111.35622712454249,5.517766493344583e-8
111.3682273645473,5.607730498958836e-8
111.38022760455206,5.6739016700268364e-8
111.39222784455687,5.74623929160043e-8
111.40422808456171,5.852816000944839e-8
111.41622832456648,5.987659874874379e-8
111.42822856457131,6.116158408185629e-8
111.44022880457608,6.21416112724224e-8
111.4522290445809,6.297643871684588e-8
111.46422928458567,6.406215841025538e-8
111.47622952459051,6.55642239267704e-8
111.4882297645953,6.721250322589722e-8
111.50023000460007,6.862697235321445e-8
111.5122302446049,6.977162967103437e-8
111.52423048460966,7.098330134723962e-8
111.5362307246145,7.257259663907733e-8
111.54823096461934,7.448350966359785e-8
111.5602312046241,7.637310859808926e-8
111.57223144462893,7.799117437196448e-8
111.58423168463368,7.944840076661737e-8
111.59623192463849,8.109624778753957e-8
111.60823216464325,8.312900604139229e-8
111.62023240464809,8.533601048115341e-8
111.63223264465292,8.733024669105393e-8
111.64423288465767,8.901017112795386e-8
111.6562331246625,9.067421866351703e-8
111.66823336466727,9.265216558368138e-8
111.68023360467211,9.491263572016026e-8
111.69223384467693,9.710396360782679e-8
111.7042340846817,9.897427183062487e-8
111.7162343246865,1.0065036343908774e-7
111.72823456469126,1.0245080824581828e-7
111.7402348046961,1.0451809337526809e-7
111.75223504470085,1.0667439475277166e-7
111.76423528470569,1.0860320254558303e-7
111.77623552471053,1.1019933120399559e-7
111.7882357647153,1.117017977486052e-7
111.80023600472012,1.1340010717559086e-7
111.81223624472487,1.152697410209659e-7
111.82423648472972,1.1698408716052779e-7
111.83623672473452,1.1829191807399676e-7
111.84823696473929,1.1932481176214052e-7
111.86023720474411,1.2042935227044468e-7
111.87223744474886,1.2172766282143893e-7
111.88423768475371,1.2298508089768968e-7
111.89623792475847,1.2390388299144242e-7
111.9082381647633,1.2445619750558336e-7
111.92023840476813,1.2490125573944884e-7
111.9322386447729,1.2548526935213548e-7
111.94423888477773,1.2616803212142374e-7
111.95623912478246,1.2665529248444966e-7
111.9682393647873,1.2669722735392109e-7
111.98023960479206,1.264004641346591e-7
111.99223984479688,1.2615826809161432e-7
112.00424008480172,1.26161973109493e-7
112.01624032480649,1.2613548944203924e-7
112.02824056481133,1.256732965569397e-7
112.0402408048161,1.2471608320098025e-7
112.05224104482092,1.2361572167313908e-7
112.06424128482571,1.2274510667443208e-7
112.07624152483048,1.220787817371784e-7
112.08824176483532,1.212413043613847e-7
112.10024200484007,1.1994140357949763e-7
112.11224224484491,1.182705406945679e-7
112.12424248484966,1.1661177482582287e-7
112.13624272485451,1.1526627703878398e-7
112.14824296485935,1.1411880735129823e-7
112.16024320486409,1.1272421130418049e-7
112.17224344486893,1.1079820440916429e-7
112.18424368487369,1.0858682546858342e-7
112.1962439248785,1.0663143119412521e-7
112.20824416488331,1.0512955466444498e-7
